current_traveling_period,current_velocity,pedestrian_tag
9001,1.0226236504198702,[INDEXA_R3_150]
9001,1.02253958935444,[INDEXA_R2_150]
9001,0.0,[INDEXA_R1_150]
9001,0.9440146191394561,[INDEXA_R3_140]
9001,0.0,[INDEXA_R2_140]
9002,1.0226561997333636,[INDEXA_R3_150]
9002,1.0226519840446278,[INDEXA_R2_150]
9002,0.0,[INDEXA_R1_150]
9002,0.9440149233730347,[INDEXA_R3_140]
9002,0.0,[INDEXA_R2_140]
9003,1.0226576245031278,[INDEXA_R3_150]
9003,1.0226574205897405,[INDEXA_R2_150]
9003,0.8761172796094162,[INDEXA_R1_150]
9003,0.9440145160087579,[INDEXA_R3_140]
9003,0.0,[INDEXA_R2_140]
9004,1.0226576875960383,[INDEXA_R3_150]
9004,1.0226576779432488,[INDEXA_R2_150]
9004,0.9918009352779431,[INDEXA_R1_150]
9004,0.943944526181025,[INDEXA_R3_140]
9004,0.0,[INDEXA_R2_140]
9005,1.0226576904133384,[INDEXA_R3_150]
9005,1.0226576899625208,[INDEXA_R2_150]
9005,0.9725350821809698,[INDEXA_R1_150]
9005,0.9356897068619756,[INDEXA_R3_140]
9005,0.0,[INDEXA_R2_140]
9006,1.0226576905398823,[INDEXA_R3_150]
9006,1.0226576905190095,[INDEXA_R2_150]
9006,0.8765476073732521,[INDEXA_R1_150]
9006,0.9244808837891176,[INDEXA_R3_140]
9006,0.0,[INDEXA_R2_140]
9007,1.0226576905455895,[INDEXA_R3_150]
9007,1.0226576905446287,[INDEXA_R2_150]
9007,0.9355593826028162,[INDEXA_R1_150]
9007,0.9093812364069556,[INDEXA_R3_140]
9007,0.0,[INDEXA_R2_140]
9008,1.0226576905458478,[INDEXA_R3_150]
9008,1.0226576905458036,[INDEXA_R2_150]
9008,0.8741369821648131,[INDEXA_R1_150]
9008,0.9048470613953028,[INDEXA_R3_140]
9008,0.0,[INDEXA_R2_140]
9009,1.0226576905458593,[INDEXA_R3_150]
9009,1.0226576905458573,[INDEXA_R2_150]
9009,0.8376181740020541,[INDEXA_R1_150]
9009,0.9047254737235222,[INDEXA_R3_140]
9009,0.0,[INDEXA_R2_140]
9010,1.02265769054586,[INDEXA_R3_150]
9010,1.0226576905458598,[INDEXA_R2_150]
9010,0.8320101330053198,[INDEXA_R1_150]
9010,0.9011182801055581,[INDEXA_R3_140]
9010,0.0,[INDEXA_R2_140]
9011,1.02265769054586,[INDEXA_R3_150]
9011,1.02265769054586,[INDEXA_R2_150]
9011,0.9433521558202678,[INDEXA_R1_150]
9011,0.8853918291290885,[INDEXA_R3_140]
9011,0.0,[INDEXA_R2_140]
9012,1.02265769054586,[INDEXA_R3_150]
9012,1.02265769054586,[INDEXA_R2_150]
9012,0.9996898895976825,[INDEXA_R1_150]
9012,0.8850608161384067,[INDEXA_R3_140]
9012,0.0,[INDEXA_R2_140]
9013,1.02265769054586,[INDEXA_R3_150]
9013,1.02265769054586,[INDEXA_R2_150]
9013,1.0055225551275333,[INDEXA_R1_150]
9013,0.8849840854489168,[INDEXA_R3_140]
9013,0.0,[INDEXA_R2_140]
9014,0.0,[INDEXA_R3_150]
9014,1.02265769054586,[INDEXA_R2_150]
9014,1.0067643418451366,[INDEXA_R1_150]
9014,0.0,[INDEXA_R3_140]
9014,0.0,[INDEXA_R2_140]
9015,0.9842999487397839,[INDEXA_R3_150]
9015,1.02265769054586,[INDEXA_R2_150]
9015,0.9997129206802071,[INDEXA_R1_150]
9015,0.0,[INDEXA_R3_140]
9015,0.0,[INDEXA_R2_140]
9016,1.019354737957955,[INDEXA_R3_150]
9016,1.0195986907846468,[INDEXA_R2_150]
9016,1.005187712052359,[INDEXA_R1_150]
9016,0.0,[INDEXA_R3_140]
9016,0.0,[INDEXA_R2_140]
9017,1.0223538210559544,[INDEXA_R3_150]
9017,1.0221503298462862,[INDEXA_R2_150]
9017,1.0011723138202953,[INDEXA_R1_150]
9017,0.0,[INDEXA_R3_140]
9017,0.0,[INDEXA_R2_140]
9018,1.02262829781986,[INDEXA_R3_150]
9018,1.022592995575847,[INDEXA_R2_150]
9018,1.0029083443823554,[INDEXA_R1_150]
9018,0.0,[INDEXA_R3_140]
9018,0.0,[INDEXA_R2_140]
9019,1.0226547481072308,[INDEXA_R3_150]
9019,1.0226501871260525,[INDEXA_R2_150]
9019,0.9988840236889954,[INDEXA_R1_150]
9019,0.0,[INDEXA_R3_140]
9019,0.0,[INDEXA_R2_140]
9020,1.022657389453689,[INDEXA_R3_150]
9020,1.0226568574968598,[INDEXA_R2_150]
9020,0.9918309701688797,[INDEXA_R1_150]
9020,0.0,[INDEXA_R3_140]
9020,0.0,[INDEXA_R2_140]
9021,1.0226576593209293,[INDEXA_R3_150]
9021,1.0226576000989929,[INDEXA_R2_150]
9021,0.9925475660380527,[INDEXA_R1_150]
9021,0.0,[INDEXA_R3_140]
9021,0.0,[INDEXA_R2_140]
9022,1.0226576872818713,[INDEXA_R3_150]
9022,1.0226576808426298,[INDEXA_R2_150]
9022,1.006446748774053,[INDEXA_R1_150]
9022,0.0,[INDEXA_R3_140]
9022,0.0,[INDEXA_R2_140]
9023,1.0226576902030888,[INDEXA_R3_150]
9023,1.0226576895117345,[INDEXA_R2_150]
9023,1.0062588533030976,[INDEXA_R1_150]
9023,0.0,[INDEXA_R3_140]
9023,0.0,[INDEXA_R2_140]
9024,1.0226576905097673,[INDEXA_R3_150]
9024,1.0226576904360536,[INDEXA_R2_150]
9024,1.006740030895944,[INDEXA_R1_150]
9024,0.0,[INDEXA_R3_140]
9024,0.0,[INDEXA_R2_140]
9025,1.0226576905420537,[INDEXA_R3_150]
9025,1.0226576905342246,[INDEXA_R2_150]
9025,1.0064238362811628,[INDEXA_R1_150]
9025,0.0,[INDEXA_R3_140]
9025,0.0,[INDEXA_R2_140]
9026,1.0226576905455564,[INDEXA_R3_150]
9026,1.0226576905454858,[INDEXA_R2_150]
9026,1.0068447906010105,[INDEXA_R1_150]
9026,0.0,[INDEXA_R3_140]
9026,0.0,[INDEXA_R2_140]
9027,1.0226576905458358,[INDEXA_R3_150]
9027,1.022657690545848,[INDEXA_R2_150]
9027,1.0064287722654304,[INDEXA_R1_150]
9027,0.0,[INDEXA_R3_140]
9027,0.0,[INDEXA_R2_140]
9028,1.022657690545859,[INDEXA_R3_150]
9028,1.0226576905458589,[INDEXA_R2_150]
9028,1.0062883181030662,[INDEXA_R1_150]
9028,0.0,[INDEXA_R3_140]
9028,0.0,[INDEXA_R2_140]
9029,1.02265769054586,[INDEXA_R3_150]
9029,1.02265769054586,[INDEXA_R2_150]
9029,0.9934597396568867,[INDEXA_R1_150]
9029,0.0,[INDEXA_R3_140]
9029,0.0,[INDEXA_R2_140]
9030,1.02265769054586,[INDEXA_R3_150]
9030,1.02265769054586,[INDEXA_R2_150]
9030,0.9798270860217732,[INDEXA_R1_150]
9030,0.0,[INDEXA_R3_140]
9030,0.0,[INDEXA_R2_140]
9031,1.02265769054586,[INDEXA_R3_150]
9031,1.02265769054586,[INDEXA_R2_150]
9031,0.9667482435864113,[INDEXA_R1_150]
9031,0.0,[INDEXA_R3_140]
9031,0.0,[INDEXA_R2_140]
9032,1.02265769054586,[INDEXA_R3_150]
9032,1.02265769054586,[INDEXA_R2_150]
9032,0.9529175841766477,[INDEXA_R1_150]
9032,0.0,[INDEXA_R3_140]
9032,0.0,[INDEXA_R2_140]
9033,1.02265769054586,[INDEXA_R3_150]
9033,1.02265769054586,[INDEXA_R2_150]
9033,0.9390267018970129,[INDEXA_R1_150]
9033,0.0,[INDEXA_R3_140]
9033,0.0,[INDEXA_R2_140]
9034,1.02265769054586,[INDEXA_R3_150]
9034,1.02265769054586,[INDEXA_R2_150]
9034,0.9258142933358378,[INDEXA_R1_150]
9034,0.0,[INDEXA_R3_140]
9034,0.0,[INDEXA_R2_140]
9035,1.02265769054586,[INDEXA_R3_150]
9035,1.02265769054586,[INDEXA_R2_150]
9035,0.9119810444657335,[INDEXA_R1_150]
9035,0.0,[INDEXA_R3_140]
9035,0.0,[INDEXA_R2_140]
9036,1.02265769054586,[INDEXA_R3_150]
9036,1.02265769054586,[INDEXA_R2_150]
9036,0.8986710377176318,[INDEXA_R1_150]
9036,0.8660017316589523,[INDEXA_R3_140]
9036,0.0,[INDEXA_R2_140]
9037,1.02265769054586,[INDEXA_R3_150]
9037,1.02265769054586,[INDEXA_R2_150]
9037,0.8848463354172448,[INDEXA_R1_150]
9037,0.8821404092886217,[INDEXA_R3_140]
9037,0.72517205175019,[INDEXA_R2_140]
9038,1.02265769054586,[INDEXA_R3_150]
9038,1.02265769054586,[INDEXA_R2_150]
9038,0.8713788368244215,[INDEXA_R1_150]
9038,0.8822716804833667,[INDEXA_R3_140]
9038,0.7362797010418902,[INDEXA_R2_140]
9039,1.02265769054586,[INDEXA_R3_150]
9039,1.02265769054586,[INDEXA_R2_150]
9039,0.8574656109352203,[INDEXA_R1_150]
9039,0.8991882335155267,[INDEXA_R3_140]
9039,0.7476795900991495,[INDEXA_R2_140]
9040,1.02265769054586,[INDEXA_R3_150]
9040,1.02265769054586,[INDEXA_R2_150]
9040,0.8434386168086745,[INDEXA_R1_150]
9040,0.9184035860875437,[INDEXA_R3_140]
9040,0.7610434937828008,[INDEXA_R2_140]
9041,1.02265769054586,[INDEXA_R3_150]
9041,1.02265769054586,[INDEXA_R2_150]
9041,0.8296170084037472,[INDEXA_R1_150]
9041,0.977681419009139,[INDEXA_R3_140]
9041,0.7751701760045427,[INDEXA_R2_140]
9042,1.02265769054586,[INDEXA_R3_150]
9042,1.02265769054586,[INDEXA_R2_150]
9042,0.8153472503132316,[INDEXA_R1_150]
9042,0.9881963977609537,[INDEXA_R3_140]
9042,0.7891523863539929,[INDEXA_R2_140]
9043,1.02265769054586,[INDEXA_R3_150]
9043,1.02265769054586,[INDEXA_R2_150]
9043,0.801233374102195,[INDEXA_R1_150]
9043,0.9855298145155302,[INDEXA_R3_140]
9043,0.803410754953835,[INDEXA_R2_140]
9044,1.02265769054586,[INDEXA_R3_150]
9044,1.02265769054586,[INDEXA_R2_150]
9044,0.7866207718374655,[INDEXA_R1_150]
9044,0.9739925127756343,[INDEXA_R3_140]
9044,0.8180987142894514,[INDEXA_R2_140]
9045,1.02265769054586,[INDEXA_R3_150]
9045,1.02265769054586,[INDEXA_R2_150]
9045,0.7721781630749303,[INDEXA_R1_150]
9045,0.983872185831572,[INDEXA_R3_140]
9045,0.8325631980993786,[INDEXA_R2_140]
9046,1.02265769054586,[INDEXA_R3_150]
9046,1.02265769054586,[INDEXA_R2_150]
9046,0.7571712164511818,[INDEXA_R1_150]
9046,0.9829453189926267,[INDEXA_R3_140]
9046,0.9840436714230627,[INDEXA_R2_140]
9047,1.02265769054586,[INDEXA_R3_150]
9047,1.02265769054586,[INDEXA_R2_150]
9047,0.7419697705595591,[INDEXA_R1_150]
9047,0.985117763763261,[INDEXA_R3_140]
9047,1.0130098673661978,[INDEXA_R2_140]
9048,1.02265769054586,[INDEXA_R3_150]
9048,1.02265769054586,[INDEXA_R2_150]
9048,0.7268862468952562,[INDEXA_R1_150]
9048,1.016373019279446,[INDEXA_R3_140]
9048,1.0012096149079097,[INDEXA_R2_140]
9049,1.02265769054586,[INDEXA_R3_150]
9049,1.02265769054586,[INDEXA_R2_150]
9049,0.7111996292869981,[INDEXA_R1_150]
9049,1.0161751534094003,[INDEXA_R3_140]
9049,0.9861478261284787,[INDEXA_R2_140]
9050,1.02265769054586,[INDEXA_R3_150]
9050,1.02265769054586,[INDEXA_R2_150]
9050,0.69563924164686,[INDEXA_R1_150]
9050,1.0165752928503187,[INDEXA_R3_140]
9050,0.9912151493433886,[INDEXA_R2_140]
9051,1.02265769054586,[INDEXA_R3_150]
9051,1.02265769054586,[INDEXA_R2_150]
9051,0.6793834702418585,[INDEXA_R1_150]
9051,1.01549364608927,[INDEXA_R3_140]
9051,0.9761213608762862,[INDEXA_R2_140]
9052,1.02265769054586,[INDEXA_R3_150]
9052,1.02265769054586,[INDEXA_R2_150]
9052,0.6629188055125116,[INDEXA_R1_150]
9052,1.0158544293115324,[INDEXA_R3_140]
9052,1.0113575636866161,[INDEXA_R2_140]
9053,1.02265769054586,[INDEXA_R3_150]
9053,1.02265769054586,[INDEXA_R2_150]
9053,0.6464428167402058,[INDEXA_R1_150]
9053,1.0146321564712388,[INDEXA_R3_140]
9053,1.0175258484186471,[INDEXA_R2_140]
9054,1.02265769054586,[INDEXA_R3_150]
9054,1.02265769054586,[INDEXA_R2_150]
9054,0.629326712528669,[INDEXA_R1_150]
9054,0.0,[INDEXA_R3_140]
9054,1.0136581685643096,[INDEXA_R2_140]
9055,1.02265769054586,[INDEXA_R3_150]
9055,1.02265769054586,[INDEXA_R2_150]
9055,0.6123321881154556,[INDEXA_R1_150]
9055,0.9850830987419381,[INDEXA_R3_140]
9055,1.0095379329858907,[INDEXA_R2_140]
9056,1.02265769054586,[INDEXA_R3_150]
9056,1.0209248911313038,[INDEXA_R2_150]
9056,0.5942990489690652,[INDEXA_R1_150]
9056,0.9831494879647004,[INDEXA_R3_140]
9056,1.0099814331003212,[INDEXA_R2_140]
9057,1.02265769054586,[INDEXA_R3_150]
9057,1.0209133338939185,[INDEXA_R2_150]
9057,0.5767435528566849,[INDEXA_R1_150]
9057,0.9826721813445922,[INDEXA_R3_140]
9057,1.0056621165439905,[INDEXA_R2_140]
9058,1.0212463661245708,[INDEXA_R3_150]
9058,1.0212426728186912,[INDEXA_R2_150]
9058,0.5563608807797729,[INDEXA_R1_150]
9058,0.9811785362113045,[INDEXA_R3_140]
9058,1.0062168350254561,[INDEXA_R2_140]
9059,1.0215714692223619,[INDEXA_R3_150]
9059,1.0215678228915295,[INDEXA_R2_150]
9059,0.5355188843148235,[INDEXA_R1_150]
9059,0.9795778365873744,[INDEXA_R3_140]
9059,0.9994554446912122,[INDEXA_R2_140]
9060,1.0215800320658426,[INDEXA_R3_150]
9060,1.0215798966668899,[INDEXA_R2_150]
9060,0.5106163233065637,[INDEXA_R1_150]
9060,0.9799831185031025,[INDEXA_R3_140]
9060,1.013741761549644,[INDEXA_R2_140]
9061,1.021927503755979,[INDEXA_R3_150]
9061,1.021923648815863,[INDEXA_R2_150]
9061,0.48323965247986334,[INDEXA_R1_150]
9061,0.9783754011102191,[INDEXA_R3_140]
9061,1.0157035515807826,[INDEXA_R2_140]
9062,1.0219347007428046,[INDEXA_R3_150]
9062,1.02193457817765,[INDEXA_R2_150]
9062,0.4592550893323688,[INDEXA_R1_150]
9062,0.9787073679314574,[INDEXA_R3_140]
9062,1.0142646889888538,[INDEXA_R2_140]
9063,1.0222883167702055,[INDEXA_R3_150]
9063,1.022284393832113,[INDEXA_R2_150]
9063,0.43476269338582174,[INDEXA_R1_150]
9063,0.9790361606236584,[INDEXA_R3_140]
9063,1.015465884213627,[INDEXA_R2_140]
9064,1.0222939681806513,[INDEXA_R3_150]
9064,1.0222938620017459,[INDEXA_R2_150]
9064,0.4138047160770042,[INDEXA_R1_150]
9064,1.0061378076403138,[INDEXA_R3_140]
9064,1.0135132457376543,[INDEXA_R2_140]
9065,1.0226535201565228,[INDEXA_R3_150]
9065,1.0226495315708684,[INDEXA_R2_150]
9065,0.39685007974015196,[INDEXA_R1_150]
9065,1.0087461177827297,[INDEXA_R3_140]
9065,1.0148802528211596,[INDEXA_R2_140]
9066,1.0226576422273104,[INDEXA_R3_150]
9066,1.0226575522806556,[INDEXA_R2_150]
9066,0.3775587992458117,[INDEXA_R1_150]
9066,1.0092802005961603,[INDEXA_R3_140]
9066,1.0125202414159435,[INDEXA_R2_140]
9067,1.0226576899805364,[INDEXA_R3_150]
9067,1.0226576884534535,[INDEXA_R2_150]
9067,0.36088313601783306,[INDEXA_R1_150]
9067,1.009663852842701,[INDEXA_R3_140]
9067,1.010796330813185,[INDEXA_R2_140]
9068,1.022657690539186,[INDEXA_R3_150]
9068,1.0226576905160554,[INDEXA_R2_150]
9068,0.34874805654948315,[INDEXA_R1_150]
9068,1.0100178931473258,[INDEXA_R3_140]
9068,1.0109908813457413,[INDEXA_R2_140]
9069,1.0226576905457805,[INDEXA_R3_150]
9069,1.022657690545451,[INDEXA_R2_150]
9069,0.3455028496072353,[INDEXA_R1_150]
9069,1.0103514271860319,[INDEXA_R3_140]
9069,1.00907701705478,[INDEXA_R2_140]
9070,1.022657690545859,[INDEXA_R3_150]
9070,1.0226576905458544,[INDEXA_R2_150]
9070,0.3332260476370087,[INDEXA_R1_150]
9070,1.0106666955521149,[INDEXA_R3_140]
9070,1.0093312844089941,[INDEXA_R2_140]
9071,1.02265769054586,[INDEXA_R3_150]
9071,1.02265769054586,[INDEXA_R2_150]
9071,0.33063239462112726,[INDEXA_R1_150]
9071,1.010965176076589,[INDEXA_R3_140]
9071,1.0071376246808654,[INDEXA_R2_140]
9072,1.02265769054586,[INDEXA_R3_150]
9072,1.02265769054586,[INDEXA_R2_150]
9072,0.31775170363388705,[INDEXA_R1_150]
9072,1.0112480917285267,[INDEXA_R3_140]
9072,1.0032674775549555,[INDEXA_R2_140]
9073,1.02265769054586,[INDEXA_R3_150]
9073,1.02265769054586,[INDEXA_R2_150]
9073,0.3131266818578988,[INDEXA_R1_150]
9073,1.011635884099093,[INDEXA_R3_140]
9073,1.0035393236194978,[INDEXA_R2_140]
9074,1.02265769054586,[INDEXA_R3_150]
9074,1.02265769054586,[INDEXA_R2_150]
9074,0.3008352516115772,[INDEXA_R1_150]
9074,1.0118919942453544,[INDEXA_R3_140]
9074,1.0143463453678734,[INDEXA_R2_140]
9075,1.02265769054586,[INDEXA_R3_150]
9075,1.02265769054586,[INDEXA_R2_150]
9075,0.296114275390022,[INDEXA_R1_150]
9075,1.0123631246556497,[INDEXA_R3_140]
9075,1.016338566634007,[INDEXA_R2_140]
9076,1.02265769054586,[INDEXA_R3_150]
9076,1.02265769054586,[INDEXA_R2_150]
9076,0.28313206503543575,[INDEXA_R1_150]
9076,1.0125944228669088,[INDEXA_R3_140]
9076,1.015251815821469,[INDEXA_R2_140]
9077,1.02265769054586,[INDEXA_R3_150]
9077,1.02265769054586,[INDEXA_R2_150]
9077,0.27378016096206614,[INDEXA_R1_150]
9077,1.013143151838134,[INDEXA_R3_140]
9077,1.0165161013834085,[INDEXA_R2_140]
9078,1.02265769054586,[INDEXA_R3_150]
9078,1.02265769054586,[INDEXA_R2_150]
9078,0.26064746196806066,[INDEXA_R1_150]
9078,1.0137896379356561,[INDEXA_R3_140]
9078,1.0151171795933425,[INDEXA_R2_140]
9079,1.02265769054586,[INDEXA_R3_150]
9079,1.02265769054586,[INDEXA_R2_150]
9079,0.25381696399735887,[INDEXA_R1_150]
9079,1.0139543008410272,[INDEXA_R3_140]
9079,1.0145604943096764,[INDEXA_R2_140]
9080,1.02265769054586,[INDEXA_R3_150]
9080,1.02265769054586,[INDEXA_R2_150]
9080,0.2380413702032903,[INDEXA_R1_150]
9080,1.0146588540092563,[INDEXA_R3_140]
9080,1.014623137073046,[INDEXA_R2_140]
9081,1.02265769054586,[INDEXA_R3_150]
9081,1.02265769054586,[INDEXA_R2_150]
9081,0.23298236598654398,[INDEXA_R1_150]
9081,1.0148327416863487,[INDEXA_R3_140]
9081,1.0138974566174144,[INDEXA_R2_140]
9082,1.02265769054586,[INDEXA_R3_150]
9082,1.02265769054586,[INDEXA_R2_150]
9082,0.21840623865969766,[INDEXA_R1_150]
9082,1.015600860980752,[INDEXA_R3_140]
9082,1.0139835055937854,[INDEXA_R2_140]
9083,1.02265769054586,[INDEXA_R3_150]
9083,1.02265769054586,[INDEXA_R2_150]
9083,0.20947863177076043,[INDEXA_R1_150]
9083,1.0157545340125291,[INDEXA_R3_140]
9083,1.0129554102943634,[INDEXA_R2_140]
9084,1.02265769054586,[INDEXA_R3_150]
9084,1.02265769054586,[INDEXA_R2_150]
9084,0.2129081467041135,[INDEXA_R1_150]
9084,1.0209226766483734,[INDEXA_R3_140]
9084,1.0130604873706892,[INDEXA_R2_140]
9085,1.02265769054586,[INDEXA_R3_150]
9085,1.02265769054586,[INDEXA_R2_150]
9085,0.20432977542901065,[INDEXA_R1_150]
9085,1.0210601270546602,[INDEXA_R3_140]
9085,1.010364444519293,[INDEXA_R2_140]
9086,1.02265769054586,[INDEXA_R3_150]
9086,1.02265769054586,[INDEXA_R2_150]
9086,0.18935856849511046,[INDEXA_R1_150]
9086,1.020814207161232,[INDEXA_R3_140]
9086,0.6222491338980578,[INDEXA_R2_140]
9087,1.02265769054586,[INDEXA_R3_150]
9087,1.02265769054586,[INDEXA_R2_150]
9087,0.1966309573674827,[INDEXA_R1_150]
9087,1.0208471591231862,[INDEXA_R3_140]
9087,0.5143175460697623,[INDEXA_R2_140]
9088,1.02265769054586,[INDEXA_R3_150]
9088,1.02265769054586,[INDEXA_R2_150]
9088,0.18724652574770084,[INDEXA_R1_150]
9088,1.0205038880673107,[INDEXA_R3_140]
9088,0.42263094676545643,[INDEXA_R2_140]
9089,1.02265769054586,[INDEXA_R3_150]
9089,1.02265769054586,[INDEXA_R2_150]
9089,0.17494375413322683,[INDEXA_R1_150]
9089,1.02054106157211,[INDEXA_R3_140]
9089,0.2991153765014358,[INDEXA_R2_140]
9090,1.02265769054586,[INDEXA_R3_150]
9090,1.02265769054586,[INDEXA_R2_150]
9090,0.1822677724490529,[INDEXA_R1_150]
9090,1.0201233896330264,[INDEXA_R3_140]
9090,0.2608736285801948,[INDEXA_R2_140]
9091,1.02265769054586,[INDEXA_R3_150]
9091,1.02265769054586,[INDEXA_R2_150]
9091,0.16790367526317518,[INDEXA_R1_150]
9091,1.0196297095504476,[INDEXA_R3_140]
9091,0.1891327643648394,[INDEXA_R2_140]
9092,1.02265769054586,[INDEXA_R3_150]
9092,1.02265769054586,[INDEXA_R2_150]
9092,0.15292904466804225,[INDEXA_R1_150]
9092,1.0196768929837448,[INDEXA_R3_140]
9092,0.13430836415707148,[INDEXA_R2_140]
9093,1.02265769054586,[INDEXA_R3_150]
9093,1.02265769054586,[INDEXA_R2_150]
9093,0.15625115366382325,[INDEXA_R1_150]
9093,1.0191444330335442,[INDEXA_R3_140]
9093,0.09085838678586577,[INDEXA_R2_140]
9094,1.02265769054586,[INDEXA_R3_150]
9094,1.02265769054586,[INDEXA_R2_150]
9094,0.14399468253088177,[INDEXA_R1_150]
9094,1.019195643200816,[INDEXA_R3_140]
9094,0.11450134295788217,[INDEXA_R2_140]
9095,1.02265769054586,[INDEXA_R3_150]
9095,1.02265769054586,[INDEXA_R2_150]
9095,0.1339062927511182,[INDEXA_R1_150]
9095,1.018620617689438,[INDEXA_R3_140]
9095,0.14850549584141703,[INDEXA_R2_140]
9096,1.02265769054586,[INDEXA_R3_150]
9096,1.02265769054586,[INDEXA_R2_150]
9096,0.12740969906264454,[INDEXA_R1_150]
9096,1.01867566615397,[INDEXA_R3_140]
9096,0.1588942735376987,[INDEXA_R2_140]
9097,1.02265769054586,[INDEXA_R3_150]
9097,1.02265769054586,[INDEXA_R2_150]
9097,0.12285150398999978,[INDEXA_R1_150]
9097,1.0180612832317715,[INDEXA_R3_140]
9097,0.09348640538514552,[INDEXA_R2_140]
9098,1.02265769054586,[INDEXA_R3_150]
9098,1.02265769054586,[INDEXA_R2_150]
9098,0.11002118648509784,[INDEXA_R1_150]
9098,1.0173878902300317,[INDEXA_R3_140]
9098,0.013427396891797061,[INDEXA_R2_140]
9099,1.02265769054586,[INDEXA_R3_150]
9099,1.02265769054586,[INDEXA_R2_150]
9099,0.10221516695125621,[INDEXA_R1_150]
9099,1.0174528247889,[INDEXA_R3_140]
9099,0.9842194274498476,[INDEXA_R2_140]
9100,1.02265769054586,[INDEXA_R3_150]
9100,1.02265769054586,[INDEXA_R2_150]
9100,0.10749246539977608,[INDEXA_R1_150]
9100,1.017530992146119,[INDEXA_R3_140]
9100,0.07019084520172603,[INDEXA_R2_140]
9101,1.02265769054586,[INDEXA_R3_150]
9101,1.02265769054586,[INDEXA_R2_150]
9101,0.09439379453353436,[INDEXA_R1_150]
9101,1.0176074186151072,[INDEXA_R3_140]
9101,0.07477628364825362,[INDEXA_R2_140]
9102,1.02265769054586,[INDEXA_R3_150]
9102,1.02265769054586,[INDEXA_R2_150]
9102,0.08493606228607675,[INDEXA_R1_150]
9102,1.017681889076672,[INDEXA_R3_140]
9102,0.09790532315022427,[INDEXA_R2_140]
9103,1.02265769054586,[INDEXA_R3_150]
9103,1.02265769054586,[INDEXA_R2_150]
9103,0.07051105017991233,[INDEXA_R1_150]
9103,1.0177544695402083,[INDEXA_R3_140]
9103,0.1260191666908187,[INDEXA_R2_140]
9104,1.02265769054586,[INDEXA_R3_150]
9104,1.02265769054586,[INDEXA_R2_150]
9104,0.06069795174593484,[INDEXA_R1_150]
9104,1.0178252160535366,[INDEXA_R3_140]
9104,0.14951034687099085,[INDEXA_R2_140]
9105,1.02265769054586,[INDEXA_R3_150]
9105,1.02265769054586,[INDEXA_R2_150]
9105,0.0435555905357351,[INDEXA_R1_150]
9105,1.0178942110276055,[INDEXA_R3_140]
9105,0.09753720911072461,[INDEXA_R2_140]
9106,1.02265769054586,[INDEXA_R3_150]
9106,1.02265769054586,[INDEXA_R2_150]
9106,0.043451359696380476,[INDEXA_R1_150]
9106,1.0179615034036953,[INDEXA_R3_140]
9106,0.8305475841256541,[INDEXA_R2_140]
9107,1.02265769054586,[INDEXA_R3_150]
9107,1.02265769054586,[INDEXA_R2_150]
9107,0.030125578969463995,[INDEXA_R1_150]
9107,1.0180271484946661,[INDEXA_R3_140]
9107,0.0,[INDEXA_R2_140]
9108,1.02265769054586,[INDEXA_R3_150]
9108,1.02265769054586,[INDEXA_R2_150]
9108,0.017567528254574638,[INDEXA_R1_150]
9108,1.0180911853221086,[INDEXA_R3_140]
9108,0.0,[INDEXA_R2_140]
9109,1.02265769054586,[INDEXA_R3_150]
9109,1.02265769054586,[INDEXA_R2_150]
9109,0.01789725448070456,[INDEXA_R1_150]
9109,1.0181536909768698,[INDEXA_R3_140]
9109,0.0,[INDEXA_R2_140]
9110,1.02265769054586,[INDEXA_R3_150]
9110,1.02265769054586,[INDEXA_R2_150]
9110,0.005827571035885271,[INDEXA_R1_150]
9110,1.018214700176612,[INDEXA_R3_140]
9110,0.0,[INDEXA_R2_140]
9111,1.02265769054586,[INDEXA_R3_150]
9111,1.02265769054586,[INDEXA_R2_150]
9111,0.9840176917402347,[INDEXA_R1_150]
9111,1.0182742583311999,[INDEXA_R3_140]
9111,0.0,[INDEXA_R2_140]
9112,1.02265769054586,[INDEXA_R3_150]
9112,1.02265769054586,[INDEXA_R2_150]
9112,0.004844120386783501,[INDEXA_R1_150]
9112,1.0183323954222585,[INDEXA_R3_140]
9112,0.0,[INDEXA_R2_140]
9113,1.02265769054586,[INDEXA_R3_150]
9113,1.02265769054586,[INDEXA_R2_150]
9113,0.9839651804845324,[INDEXA_R1_150]
9113,1.0183891807110388,[INDEXA_R3_140]
9113,0.0,[INDEXA_R2_140]
9114,1.02265769054586,[INDEXA_R3_150]
9114,1.02265769054586,[INDEXA_R2_150]
9114,1.0196251967454855,[INDEXA_R1_150]
9114,1.0184247569876033,[INDEXA_R3_140]
9114,0.0,[INDEXA_R2_140]
9115,1.02265769054586,[INDEXA_R3_150]
9115,1.02265769054586,[INDEXA_R2_150]
9115,0.00816668641813112,[INDEXA_R1_150]
9115,0.9964249850282167,[INDEXA_R3_140]
9115,0.0,[INDEXA_R2_140]
9116,1.02265769054586,[INDEXA_R3_150]
9116,1.02265769054586,[INDEXA_R2_150]
9116,0.7919711454888778,[INDEXA_R1_150]
9116,0.9903760948988037,[INDEXA_R3_140]
9116,0.0,[INDEXA_R2_140]
9117,1.02265769054586,[INDEXA_R3_150]
