R1R2-R3_JUNCTION|EXIT_GPS,EXIT|EXIT_R2|EXIT_STATION,EXIT|EXIT_R1|EXIT_STATION,EXIT|EXIT_R3|EXIT_STATION
46,50,2313,576
46,50,2313,576
46,51,2313,576
46,51,2313,576
46,51,2313,577
46,52,2313,577
46,52,2313,577
46,52,2314,577
46,52,2314,577
46,53,2314,577
46,53,2314,578
46,53,2314,578
46,54,2314,578
46,54,2314,578
46,54,2314,579
46,54,2314,579
46,55,2314,579
46,55,2314,580
46,55,2314,580
46,56,2314,580
46,56,2314,580
46,56,2314,581
46,56,2315,581
46,56,2315,581
46,56,2315,582
46,56,2315,582
46,56,2315,583
46,56,2315,583
46,56,2315,584
46,56,2315,584
46,56,2315,585
46,56,2315,586
46,56,2315,586
46,56,2315,587
46,56,2315,587
46,56,2316,587
46,56,2316,588
46,56,2316,588
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,56,2316,589
46,57,2316,589
46,57,2316,589
46,57,2316,590
46,57,2316,590
46,58,2316,590
46,58,2316,590
46,59,2316,590
46,59,2316,590
46,59,2316,591
46,59,2316,591
46,59,2316,592
46,59,2316,592
46,60,2316,592
46,60,2316,592
46,60,2316,593
47,60,2316,593
47,61,2316,593
47,61,2316,593
47,62,2316,593
47,62,2316,593
47,62,2316,594
47,62,2316,594
47,63,2316,594
47,63,2316,595
47,63,2316,595
47,64,2316,595
47,64,2316,595
47,65,2316,595
47,65,2316,595
47,65,2316,596
47,65,2316,597
47,65,2316,597
47,66,2316,597
47,66,2316,597
47,67,2316,597
47,67,2316,597
47,67,2316,598
47,67,2316,598
47,68,2316,598
47,68,2316,599
47,68,2316,599
47,69,2316,599
47,69,2316,599
47,70,2316,599
47,70,2317,599
47,70,2317,599
47,70,2317,600
47,70,2317,600
47,71,2317,600
47,71,2317,600
47,71,2317,601
47,71,2317,602
47,71,2317,602
47,72,2317,602
47,72,2317,602
47,72,2317,602
47,72,2317,602
47,72,2317,602
47,72,2317,602
47,72,2317,602
47,72,2317,603
47,72,2318,603
47,72,2318,603
47,72,2318,603
48,72,2318,604
48,72,2318,604
48,72,2318,605
48,72,2318,605
48,72,2318,606
48,72,2318,606
48,72,2318,607
48,72,2318,608
48,72,2318,608
48,72,2318,609
48,72,2318,609
48,72,2318,610
48,72,2318,610
48,72,2318,611
48,72,2318,611
48,72,2318,612
48,72,2318,613
48,72,2318,613
48,72,2319,613
48,72,2319,613
48,72,2319,614
48,72,2320,614
48,72,2320,614
48,72,2320,615
48,72,2320,615
48,72,2320,616
48,72,2321,616
48,72,2321,616
48,72,2321,617
48,72,2321,617
48,72,2321,618
48,72,2321,619
48,72,2321,619
48,72,2321,620
48,72,2321,620
48,72,2321,621
48,72,2321,621
48,72,2321,622
48,72,2321,622
48,72,2321,623
48,72,2321,624
48,72,2321,624
48,72,2321,625
48,72,2322,625
48,72,2322,625
48,72,2323,625
48,72,2324,625
48,72,2324,625
48,72,2324,626
48,72,2324,626
48,72,2325,626
48,72,2325,626
48,72,2325,627
48,72,2325,628
48,72,2325,628
48,72,2326,628
48,72,2327,628
48,72,2327,628
48,72,2327,629
48,72,2328,629
48,72,2328,629
48,72,2328,630
48,72,2328,630
48,72,2329,630
48,72,2329,630
48,72,2329,631
48,72,2330,631
48,72,2330,631
48,72,2330,632
48,72,2331,632
48,72,2331,632
48,72,2331,633
48,72,2332,633
48,72,2332,633
48,72,2332,634
48,72,2332,634
48,72,2332,635
48,72,2332,635
48,72,2332,636
48,72,2332,636
48,72,2332,637
48,72,2332,637
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,638
48,72,2332,639
48,72,2332,639
48,72,2332,640
48,72,2332,640
48,72,2332,641
48,72,2332,641
48,72,2332,642
48,72,2332,642
48,72,2332,643
48,72,2332,643
48,72,2332,644
48,72,2332,644
48,73,2332,644
48,73,2332,644
48,74,2332,644
48,74,2332,644
48,75,2332,644
48,75,2332,644
48,76,2332,644
48,77,2332,644
48,77,2332,644
48,78,2332,644
48,78,2332,644
48,79,2332,644
48,79,2332,644
48,80,2332,644
48,80,2332,644
48,81,2332,644
48,82,2332,644
48,82,2332,644
48,82,2333,644
48,82,2334,644
48,82,2334,644
48,82,2335,644
48,82,2336,644
48,82,2337,644
48,82,2337,644
48,82,2337,644
48,82,2337,644
48,82,2337,644
48,82,2337,645
48,82,2337,645
48,82,2337,646
48,82,2337,646
48,82,2337,647
48,82,2337,647
48,82,2338,647
48,82,2338,647
48,82,2338,648
48,82,2338,648
48,82,2338,649
48,82,2338,649
48,82,2338,650
48,82,2338,650
48,82,2338,651
48,82,2338,651
48,82,2338,652
48,82,2338,653
48,82,2338,653
48,82,2338,654
48,82,2338,654
48,82,2338,655
48,82,2338,655
48,82,2338,656
48,82,2338,656
48,82,2338,657
48,82,2338,657
48,82,2338,658
48,82,2338,659
48,82,2338,659
48,82,2338,660
48,82,2338,660
48,82,2338,661
48,82,2338,661
48,82,2338,662
48,82,2339,662
48,82,2339,662
48,82,2339,663
48,82,2339,663
48,82,2339,664
48,82,2340,664
48,82,2340,664
48,82,2340,665
48,82,2341,665
48,82,2341,665
48,82,2341,666
48,82,2341,666
48,82,2342,666
48,82,2342,666
48,82,2342,667
48,82,2343,667
48,82,2344,667
48,82,2344,667
48,82,2344,668
48,82,2344,668
48,82,2344,669
48,82,2344,669
48,82,2344,670
48,82,2344,670
48,82,2344,671
48,82,2344,671
48,82,2344,672
48,82,2344,672
48,82,2344,673
48,82,2344,673
48,82,2344,674
48,82,2344,675
48,82,2344,675
48,82,2344,676
48,82,2344,676
48,82,2344,677
48,82,2344,677
48,82,2344,678
48,82,2344,678
48,82,2344,679
48,82,2345,679
48,82,2345,679
48,82,2345,680
48,82,2345,680
48,82,2345,681
48,82,2345,681
48,82,2345,682
48,82,2345,682
48,82,2345,683
48,82,2345,683
48,82,2345,684
48,82,2345,685
48,82,2345,685
48,82,2346,685
48,82,2346,685
48,82,2346,686
48,82,2346,686
48,82,2346,687
48,82,2346,688
48,82,2346,688
48,82,2346,689
48,82,2346,689
48,82,2346,690
48,82,2346,690
48,82,2346,691
48,82,2346,691
48,82,2346,692
48,82,2346,693
48,82,2346,693
48,82,2346,694
48,82,2346,694
48,82,2346,695
48,82,2346,695
48,82,2346,696
48,82,2346,696
48,82,2346,697
48,82,2346,697
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,698
48,82,2346,699
48,82,2346,699
48,82,2346,699
48,82,2346,700
48,82,2346,700
48,82,2346,701
48,82,2346,701
48,82,2346,702
48,82,2346,702
48,82,2346,703
48,82,2346,703
48,82,2346,704
48,82,2346,704
48,82,2346,705
48,82,2346,705
48,83,2346,705
48,83,2346,705
48,83,2346,706
48,83,2346,706
48,83,2346,707
48,84,2346,707
48,84,2346,707
48,85,2346,707
48,85,2346,707
48,86,2346,707
48,86,2346,707
48,86,2346,708
48,86,2346,708
48,86,2346,709
48,87,2346,709
48,87,2346,709
48,87,2346,710
48,87,2346,710
48,87,2346,711
48,87,2346,711
48,87,2346,712
48,87,2346,713
48,87,2346,713
48,87,2346,714
48,87,2346,714
48,87,2346,715
48,87,2346,715
48,87,2346,716
48,87,2346,717
48,87,2346,717
48,87,2346,718
48,87,2346,718
48,87,2346,719
48,87,2346,719
48,87,2346,720
48,87,2346,720
48,87,2346,721
48,87,2346,722
48,87,2346,722
48,87,2346,723
48,87,2346,723
48,87,2346,724
48,87,2346,724
48,87,2346,725
48,87,2346,725
48,87,2346,726
48,87,2346,726
48,87,2346,727
48,87,2346,727
48,87,2346,728
48,87,2346,729
48,87,2346,729
48,87,2346,730
48,87,2346,730
48,87,2346,731
48,87,2346,731
48,87,2346,732
48,87,2346,732
48,87,2346,733
48,87,2346,734
48,87,2346,734
48,87,2346,735
48,87,2346,735
48,87,2346,736
48,87,2346,736
48,87,2346,737
48,87,2346,737
48,87,2346,738
48,87,2346,738
48,87,2346,739
48,87,2346,740
48,87,2346,740
48,88,2346,740
48,88,2346,740
48,88,2346,741
48,88,2346,741
48,89,2346,741
48,89,2346,741
48,89,2346,742
48,89,2346,742
48,90,2346,742
48,91,2346,742
48,91,2346,742
48,91,2346,743
48,91,2346,743
48,91,2346,744
48,91,2347,744
48,91,2347,744
48,91,2347,745
48,91,2347,745
48,91,2347,746
48,91,2347,746
48,91,2347,747
48,91,2348,747
48,91,2348,747
48,91,2348,748
48,91,2348,748
48,91,2348,749
48,91,2348,749
48,91,2348,750
48,91,2348,750
48,91,2348,751
48,91,2349,751
48,91,2350,751
48,91,2350,751
48,91,2350,752
48,91,2350,752
48,91,2350,753
48,91,2350,753
48,91,2350,754
48,91,2350,754
48,91,2350,755
48,91,2350,756
48,91,2350,756
48,91,2350,757
48,91,2350,757
48,91,2350,758
48,91,2350,758
48,91,2350,759
48,91,2350,759
48,91,2350,760
48,91,2351,760
48,91,2352,760
48,91,2352,760
48,91,2352,761
48,91,2352,761
48,91,2352,762
48,91,2352,762
48,91,2352,763
48,91,2352,763
48,91,2352,764
48,91,2352,764
48,91,2352,765
48,91,2352,765
48,91,2352,766
48,91,2352,766
48,91,2352,767
48,91,2352,768
48,91,2352,768
48,91,2352,769
48,91,2352,769
48,91,2352,770
49,91,2352,770
49,91,2352,771
49,91,2352,771
49,91,2352,772
49,91,2352,772
49,91,2352,773
49,91,2352,774
49,91,2352,774
49,91,2352,775
49,91,2352,775
49,91,2352,776
49,91,2352,776
49,91,2352,777
49,91,2352,777
49,91,2352,778
49,91,2352,778
49,91,2352,779
49,91,2352,780
49,91,2352,780
49,91,2352,781
49,91,2352,781
49,91,2352,782
49,91,2352,782
49,91,2352,783
49,91,2352,783
49,91,2352,784
49,91,2352,784
49,91,2352,785
49,91,2352,786
49,91,2352,786
49,91,2352,787
49,91,2352,787
49,91,2353,787
49,91,2354,787
49,91,2354,787
49,91,2355,787
49,91,2355,787
49,92,2355,787
49,92,2355,787
49,93,2355,787
50,93,2355,787
50,94,2355,787
50,94,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
50,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2355,787
51,95,2356,787
51,95,2356,787
51,95,2357,787
51,95,2358,787
51,95,2358,787
51,95,2359,787
51,95,2359,787
51,95,2360,787
51,95,2361,787
51,95,2361,787
51,95,2362,787
51,95,2362,787
51,95,2363,787
51,95,2364,787
51,95,2364,787
51,95,2364,787
51,95,2364,787
51,95,2364,787
51,95,2364,788
51,95,2364,788
51,95,2364,789
51,95,2364,789
51,95,2364,790
51,95,2364,790
51,95,2364,791
51,95,2364,791
51,95,2364,792
51,95,2364,792
51,95,2364,793
51,95,2364,793
51,95,2364,794
51,95,2364,795
51,95,2364,795
51,95,2364,796
51,95,2364,796
51,95,2364,797
51,95,2364,797
51,95,2364,798
51,95,2364,798
51,95,2364,799
51,95,2364,799
51,95,2364,800
51,95,2364,801
51,95,2364,801
51,95,2364,802
51,95,2365,802
51,95,2365,802
51,95,2366,802
51,95,2366,802
51,95,2366,803
51,95,2366,803
51,95,2366,804
51,95,2366,805
51,95,2366,805
51,95,2366,806
51,95,2366,806
51,95,2366,807
51,95,2366,807
51,95,2366,808
51,95,2366,808
51,95,2366,809
51,95,2366,810
51,95,2366,810
51,95,2366,811
51,95,2366,811
51,95,2366,812
51,95,2366,812
51,95,2366,813
51,95,2366,814
51,95,2366,814
51,95,2366,815
51,95,2366,815
51,95,2366,816
51,95,2366,816
51,95,2366,817
51,95,2366,818
51,95,2366,818
51,95,2367,818
51,95,2367,818
51,95,2367,819
51,95,2367,820
51,95,2367,820
51,95,2367,821
51,95,2367,821
51,95,2367,822
51,95,2367,822
51,95,2367,823
51,95,2368,823
51,95,2368,823
51,95,2368,824
51,95,2368,825
51,95,2368,825
51,95,2368,826
51,95,2368,826
51,95,2368,827
51,95,2369,827
51,95,2369,827
51,95,2369,828
51,95,2369,828
51,95,2369,829
51,95,2369,829
51,95,2369,830
51,95,2369,831
51,95,2369,831
51,95,2370,831
51,95,2370,831
51,95,2370,832
51,95,2370,833
51,95,2370,833
51,95,2370,834
51,95,2370,834
51,95,2370,835
51,95,2370,835
51,95,2370,836
51,95,2370,837
51,95,2370,837
51,95,2370,838
51,95,2370,838
51,95,2370,839
51,95,2370,840
51,95,2370,840
51,95,2370,841
51,95,2370,841
51,95,2370,842
51,95,2370,842
51,95,2370,843
51,95,2370,844
51,95,2370,844
51,95,2370,845
51,95,2371,845
51,95,2371,845
51,95,2371,846
51,95,2371,846
51,95,2371,847
51,95,2371,847
51,95,2371,848
51,95,2371,848
51,95,2371,849
51,95,2371,850
51,95,2371,850
51,95,2371,851
51,95,2371,851
51,95,2371,852
51,95,2371,853
51,95,2371,853
51,95,2371,854
51,95,2371,854
51,95,2372,854
51,95,2372,855
51,95,2372,855
51,95,2372,856
51,95,2372,856
51,95,2372,857
51,95,2372,857
51,95,2372,858
51,95,2372,858
51,95,2372,859
51,95,2372,859
51,95,2372,860
51,95,2372,860
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,861
51,95,2372,862
51,95,2372,862
51,95,2372,863
51,95,2372,863
51,95,2372,864
51,95,2372,864
51,95,2372,865
51,95,2372,865
51,95,2372,865
51,95,2372,866
51,95,2372,866
51,95,2372,867
51,95,2372,867
51,95,2372,868
51,95,2372,869
51,95,2372,869
51,95,2372,870
51,95,2372,870
51,95,2372,871
51,95,2372,871
51,95,2373,871
51,95,2373,871
51,95,2373,872
51,95,2374,872
51,95,2374,872
51,95,2374,873
51,95,2374,873
51,95,2374,874
51,95,2374,874
51,95,2374,875
51,95,2374,875
51,95,2374,876
51,95,2374,876
51,95,2374,877
51,95,2374,878
51,95,2374,878
51,95,2374,879
51,95,2374,879
51,95,2374,880
51,95,2374,880
51,95,2374,881
51,95,2374,881
51,95,2374,882
51,95,2374,883
51,95,2374,883
51,95,2374,884
51,95,2374,884
51,95,2374,885
51,95,2374,885
51,95,2374,886
51,95,2374,887
51,95,2374,887
51,95,2374,888
51,95,2374,888
51,95,2374,889
51,95,2374,889
51,95,2374,890
51,95,2374,890
51,95,2374,891
51,95,2374,891
51,95,2374,892
51,95,2374,893
51,95,2374,893
51,95,2375,893
51,95,2375,893
51,95,2375,894
51,95,2376,894
51,95,2376,894
51,95,2376,895
51,95,2376,895
51,95,2376,896
51,95,2376,896
51,95,2376,897
51,95,2376,897
51,95,2376,898
51,95,2376,899
51,95,2376,899
51,95,2376,900
51,95,2376,900
51,95,2376,901
51,95,2376,901
51,95,2376,902
51,95,2376,902
51,95,2376,903
51,95,2376,904
51,95,2376,904
51,95,2376,905
51,95,2376,905
51,95,2376,906
51,95,2376,906
51,95,2376,907
51,95,2376,908
51,95,2376,908
51,95,2376,909
51,95,2376,909
51,95,2376,910
51,95,2376,911
51,95,2376,911
51,95,2376,912
51,95,2376,912
51,95,2376,913
51,95,2376,913
51,95,2376,914
51,95,2376,915
51,95,2376,915
51,95,2376,916
51,95,2376,916
51,95,2376,917
51,95,2376,917
51,95,2376,918
51,95,2376,918
51,95,2376,919
51,95,2376,920
51,95,2376,920
51,95,2376,921
51,95,2376,921
51,95,2376,922
51,95,2376,922
51,95,2376,923
51,95,2376,923
51,95,2376,924
51,95,2376,925
51,95,2376,925
51,95,2376,926
51,95,2376,926
51,96,2376,926
51,96,2376,926
51,96,2376,927
51,97,2376,927
51,97,2376,927
51,97,2376,928
51,97,2377,928
51,97,2377,928
51,98,2377,928
51,98,2377,928
51,98,2377,929
51,98,2377,929
51,98,2377,930
51,98,2377,930
51,98,2377,931
51,98,2377,932
51,98,2377,932
51,98,2377,933
51,98,2377,933
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,934
51,98,2377,935
51,98,2377,935
51,98,2377,936
51,98,2377,936
51,98,2377,937
51,98,2377,937
51,98,2377,938
51,98,2377,938
51,98,2377,939
51,98,2377,939
51,98,2377,940
51,98,2377,940
51,98,2377,941
51,98,2377,941
51,98,2377,942
51,98,2377,942
51,98,2377,943
51,98,2377,944
51,98,2377,944
51,98,2377,945
51,98,2377,945
51,98,2378,945
51,98,2378,945
51,98,2378,946
51,98,2378,947
51,98,2378,947
51,98,2378,948
51,98,2378,948
51,98,2378,949
51,98,2378,949
51,98,2378,950
51,98,2378,950
51,98,2378,951
51,98,2378,951
51,98,2378,952
51,98,2378,953
51,98,2378,953
51,98,2378,954
51,98,2378,954
51,98,2378,955
51,98,2378,955
51,98,2378,956
51,98,2378,956
51,98,2378,957
51,99,2378,957
51,99,2378,957
52,99,2378,958
52,99,2378,958
52,99,2378,959
52,99,2378,959
52,99,2378,960
52,99,2378,960
52,99,2378,961
52,99,2378,961
52,99,2378,962
52,99,2378,963
52,99,2378,963
52,100,2378,963
52,100,2378,963
52,100,2378,964
52,100,2378,964
52,100,2378,965
52,100,2378,966
52,100,2378,966
52,100,2379,966
52,100,2379,966
52,101,2379,966
52,101,2380,966
52,101,2380,966
52,102,2380,966
52,102,2381,966
52,102,2381,966
52,103,2381,966
52,103,2381,966
52,103,2382,966
52,103,2382,966
52,103,2382,967
52,103,2382,967
52,103,2382,968
52,103,2382,969
52,103,2382,969
52,103,2383,969
52,103,2383,969
52,103,2383,970
52,103,2384,970
52,103,2384,970
52,103,2385,970
52,103,2385,970
52,103,2385,971
52,103,2386,971
52,103,2387,971
52,103,2387,971
52,103,2387,971
52,103,2387,971
52,103,2387,972
52,103,2388,972
52,103,2388,972
52,103,2388,973
52,103,2388,973
52,103,2388,974
52,103,2388,974
52,103,2388,975
52,103,2388,975
52,103,2388,976
52,103,2389,976
52,103,2389,976
52,103,2389,976
52,103,2389,977
52,103,2389,978
52,103,2389,978
52,103,2389,979
52,103,2389,979
52,103,2389,980
52,103,2389,980
52,103,2389,981
52,103,2389,981
52,103,2389,982
52,103,2389,982
52,103,2389,983
52,103,2389,984
52,103,2389,984
52,103,2389,985
52,103,2389,985
52,103,2389,986
52,103,2389,986
52,103,2389,987
52,103,2389,987
52,103,2389,988
52,103,2389,989
52,103,2389,989
52,103,2389,990
52,103,2389,990
52,103,2389,991
52,103,2389,991
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
52,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,992
53,103,2389,993
53,103,2389,993
53,103,2389,994
53,103,2390,994
53,103,2390,994
53,103,2390,995
53,103,2390,995
53,103,2390,996
53,103,2390,996
53,103,2390,997
53,103,2390,997
53,103,2390,998
53,103,2390,998
53,103,2390,999
53,103,2390,999
53,103,2390,1000
53,103,2390,1000
53,103,2390,1001
53,103,2390,1002
53,103,2390,1002
53,103,2390,1003
53,103,2390,1003
53,103,2390,1004
53,103,2390,1004
53,103,2390,1005
53,103,2390,1005
53,103,2390,1006
53,103,2390,1006
53,103,2390,1007
53,103,2390,1008
53,103,2390,1008
53,103,2390,1009
53,103,2390,1009
53,103,2390,1010
53,103,2390,1010
53,103,2390,1011
53,103,2390,1011
53,103,2390,1012
53,103,2390,1012
53,103,2390,1013
53,103,2390,1013
53,103,2390,1014
53,103,2390,1015
53,103,2390,1015
54,104,2390,1015
54,104,2390,1015
54,104,2390,1016
54,104,2390,1016
54,104,2390,1017
54,104,2391,1017
54,104,2391,1017
54,104,2391,1018
54,104,2391,1018
54,105,2391,1018
54,105,2391,1018
54,105,2391,1019
54,106,2391,1019
54,106,2391,1019
54,106,2391,1020
54,106,2391,1020
54,106,2391,1021
54,106,2391,1021
54,106,2391,1022
54,106,2391,1022
54,107,2391,1022
54,107,2391,1023
54,107,2391,1023
54,107,2391,1024
54,107,2391,1024
54,107,2391,1025
54,107,2391,1025
54,108,2391,1025
54,108,2391,1026
54,108,2391,1026
54,108,2391,1027
54,108,2391,1027
54,108,2391,1028
54,108,2391,1028
54,109,2391,1028
54,109,2391,1029
54,109,2391,1029
54,109,2391,1030
54,109,2391,1030
54,110,2391,1030
54,110,2391,1030
54,110,2391,1031
54,110,2391,1031
54,110,2391,1032
54,111,2391,1032
54,111,2391,1032
54,111,2391,1033
54,111,2391,1033
54,111,2391,1034
54,111,2391,1034
54,112,2391,1034
54,112,2391,1034
54,112,2391,1035
54,112,2391,1036
54,112,2391,1036
54,112,2391,1037
54,112,2391,1037
54,112,2391,1038
54,112,2391,1038
54,112,2391,1039
54,112,2391,1040
54,112,2391,1040
54,112,2391,1041
54,112,2391,1041
54,112,2391,1042
54,112,2391,1042
54,112,2391,1043
54,112,2391,1044
54,112,2391,1044
54,112,2391,1045
54,112,2391,1045
54,112,2391,1046
54,112,2391,1046
54,112,2391,1047
54,112,2391,1048
54,112,2391,1048
54,112,2391,1049
54,112,2391,1049
54,112,2391,1050
54,112,2391,1050
54,112,2391,1051
54,112,2391,1052
54,112,2391,1052
54,112,2391,1053
54,112,2391,1053
54,112,2391,1054
54,112,2391,1054
54,112,2391,1055
54,112,2391,1055
54,112,2391,1056
54,112,2391,1057
54,112,2391,1057
54,112,2391,1058
54,112,2391,1058
54,112,2391,1059
54,112,2391,1059
54,112,2391,1060
54,112,2391,1060
54,112,2391,1061
54,112,2392,1061
54,112,2392,1061
54,112,2392,1062
54,112,2392,1062
54,112,2392,1063
54,112,2392,1063
54,112,2392,1064
54,112,2393,1064
54,112,2393,1064
54,112,2393,1065
54,112,2393,1065
54,112,2393,1065
